2.287402819948238175e+01,1.520937049852370038e+01,1.710730347396551210e+01,1.905536543266060789e+01,2.051268820676047611e+01,2.238328144934515151e+01,2.379270728471808738e+01
4.958283193718959758e+00,1.324302464733984053e+00,1.120776716799194661e+00,1.225245733961314309e+00,1.328974263793010424e+00,1.428556394162532994e+00,1.529410347155357064e+00
2.314332945937565889e+00,3.021739389121064767e-01,1.491141554942797542e-01,1.348908859445899777e-01,1.420165624912059221e-01,1.536224422014521862e-01,1.630054791602649766e-01
1.605183055427159999e+00,1.254882692927450638e-01,3.685563217752797077e-02,2.370912009638820317e-02,2.213266517874228761e-02,2.293076235113425745e-02,2.407505031587842473e-02
